RRT*,2,10,30,0,434,17,48.59385105482331
RRT*,2,10,30,13,287,15,51.44255868326793
RRT*,2,10,30,26,315,15,49.78791794445944
RRT*,2,10,30,39,294,18,51.0112108479743
RRT*,2,10,30,52,302,15,50.447555236425266
RRT*,2,10,35,0,283,11,50.713897751152714
RRT*,2,10,35,13,259,13,51.46127101017875
RRT*,2,10,35,26,278,13,49.865875958366395
RRT*,2,10,35,39,258,13,51.781468324423244
RRT*,2,10,35,52,264,13,50.44051059203159
RRT*,2,10,40,0,258,11,51.353172723056375
RRT*,2,10,40,13,240,13,51.76257904352122
RRT*,2,10,40,26,248,13,49.865442374316075
RRT*,2,10,40,39,228,13,51.77520100598334
RRT*,2,10,40,52,235,12,50.56856127780326
RRT*,2,12.5,20,0,482,22,48.353037918748925
RRT*,2,12.5,20,13,453,19,51.477170678705434
RRT*,2,12.5,20,26,472,21,50.920783297012136
RRT*,2,12.5,20,39,464,20,51.54293609972766
RRT*,2,12.5,20,52,472,19,48.814062692783956
RRT*,2,12.5,25,0,410,18,48.67923502490898
RRT*,2,12.5,25,13,388,18,51.40090701521593
RRT*,2,12.5,25,26,404,18,49.35418987538743
RRT*,2,12.5,25,39,383,17,50.70346014205974
RRT*,2,12.5,25,52,395,16,49.5160058689773
RRT*,2,12.5,30,0,358,16,49.564767361582945
RRT*,2,12.5,30,13,334,15,51.42824906290798
RRT*,2,12.5,30,26,353,16,49.579109413748284
RRT*,2,12.5,30,39,336,17,50.37768214740093
RRT*,2,12.5,30,52,445,14,49.3225357862366
RRT*,2,12.5,35,0,317,12,50.484321530937585
RRT*,2,12.5,35,13,277,13,51.46127101017875
RRT*,2,12.5,35,26,313,13,49.658557120021584
RRT*,2,12.5,35,39,289,16,50.97779171453477
RRT*,2,12.5,35,52,302,12,50.416575620141046
RRT*,2,12.5,40,0,287,12,50.736776709279646
RRT*,2,12.5,40,13,261,13,51.375938549105975
RRT*,2,12.5,40,26,280,13,49.865442374316075
RRT*,2,12.5,40,39,258,13,51.77520100598334
RRT*,2,12.5,40,52,271,13,50.44051059203159
RRT*,3,2.5,20,0,165,7,23.001735817236373
RRT*,3,2.5,20,13,182,10,23.452806103722228
RRT*,3,2.5,20,26,150,-1,-1
RRT*,3,2.5,20,39,138,-1,-1
RRT*,3,2.5,20,52,160,10,21.149100813356345
RRT*,3,2.5,25,0,142,7,22.917292328192428
RRT*,3,2.5,25,13,150,8,24.447879358420725
RRT*,3,2.5,25,26,132,-1,-1
RRT*,3,2.5,25,39,123,-1,-1
RRT*,3,2.5,25,52,119,8,23.375657585573695
RRT*,3,2.5,30,0,127,7,22.917292328192428
RRT*,3,2.5,30,13,142,7,24.44728808200306
RRT*,3,2.5,30,26,116,-1,-1
RRT*,3,2.5,30,39,111,-1,-1
RRT*,3,2.5,30,52,117,8,23.375657585573695
RRT*,3,2.5,35,0,112,-1,-1
RRT*,3,2.5,35,13,124,7,24.44728808200306
RRT*,3,2.5,35,26,112,-1,-1
RRT*,3,2.5,35,39,102,-1,-1
RRT*,3,2.5,35,52,105,-1,-1
RRT*,3,2.5,40,0,100,-1,-1
RRT*,3,2.5,40,13,114,7,24.502639144227164
RRT*,3,2.5,40,26,107,-1,-1
RRT*,3,2.5,40,39,96,-1,-1
RRT*,3,2.5,40,52,104,-1,-1
RRT*,3,5,20,0,269,7,23.001735817236373
RRT*,3,5,20,13,281,10,23.11958160462569
RRT*,3,5,20,26,218,-1,-1
RRT*,3,5,20,39,213,-1,-1
RRT*,3,5,20,52,266,10,21.149100813356345
RRT*,3,5,25,0,212,7,22.917292328192428
RRT*,3,5,25,13,237,8,23.11278611242236
RRT*,3,5,25,26,195,-1,-1
